Current_Node,Adjacent_Node,Transition_Probability
1678,326,0.0005330490405117271
1678,19725,0.0015991471215351812
1678,6345,0.0005330490405117271
47,26978,0.492379835873388
47,3581,0.05627198124267292
47,46,0.044548651817116064
47,25346,0.14302461899179367
47,45,0.03634232121922626
47,20424,0.11371629542790153
47,3757,0.04220398593200469
47,3758,0.007033997655334115
47,3583,0.0011723329425556857
47,28617,0.01875732708089097
47,14660,0.01406799531066823
47,44,0.005861664712778429
47,3755,0.0035169988276670576
47,25345,0.0023446658851113715
47,48,0.004689331770222743
47,26979,0.008206330597889801
47,3580,0.0023446658851113715
47,3436,0.0011723329425556857
47,3907,0.0023446658851113715
3891,31324,0.7793427230046949
3891,23590,0.16901408450704225
3891,27384,0.014084507042253521
3891,34135,0.028169014084507043
3891,34134,0.004694835680751174
3891,3890,0.004694835680751174
31324,27384,0.9015384615384615
31324,3891,0.052307692307692305
31324,3896,0.036923076923076927
31324,31324,0.003076923076923077
31324,3894,0.003076923076923077
31324,3890,0.003076923076923077
27384,3890,0.1413793103448276
27384,3896,0.7551724137931034
27384,3889,0.05517241379310345
27384,3891,0.017241379310344827
27384,26726,0.006896551724137931
27384,3899,0.0034482758620689655
27384,3900,0.0034482758620689655
27384,3903,0.013793103448275862
27384,31788,0.0034482758620689655
3890,3889,0.9221311475409836
3890,27384,0.00819672131147541
3890,31324,0.01639344262295082
3890,26726,0.004098360655737705
3890,3903,0.004098360655737705
3890,3899,0.045081967213114756
3889,3899,0.8892128279883382
3889,3896,0.014577259475218658
3889,18469,0.011661807580174927
3889,3890,0.04956268221574344
3889,26726,0.014577259475218658
3889,3903,0.0029154518950437317
3889,31324,0.0058309037900874635
3889,3900,0.0029154518950437317
3889,31788,0.0029154518950437317
3889,3904,0.0029154518950437317
3889,33217,0.0029154518950437317
3899,26726,0.7837837837837838
3899,3889,0.013513513513513514
3899,31788,0.03513513513513514
3899,18469,0.12972972972972974
3899,3903,0.010810810810810811
3899,33277,0.002702702702702703
3899,3890,0.010810810810810811
3899,3905,0.002702702702702703
3899,133,0.002702702702702703
3899,3900,0.008108108108108109
26726,133,0.002890173410404624
26726,18469,0.21098265895953758
26726,31788,0.6647398843930635
26726,1656,0.017341040462427744
26726,1651,0.005780346820809248
26726,3900,0.011560693641618497
26726,3889,0.02023121387283237
26726,33277,0.02023121387283237
26726,26725,0.008670520231213872
26726,58,0.002890173410404624
26726,1652,0.005780346820809248
26726,26489,0.005780346820809248
26726,29881,0.008670520231213872
26726,3905,0.008670520231213872
26726,3899,0.002890173410404624
26726,33217,0.002890173410404624
133,18468,0.34429065743944637
133,33217,0.4717416378316032
133,132,0.05074971164936563
133,18469,0.0196078431372549
133,20046,0.0132641291810842
133,18651,0.0726643598615917
133,134,0.0017301038062283738
133,26725,0.01384083044982699
133,31788,0.0005767012687427913
133,133,0.002306805074971165
133,58,0.002306805074971165
133,59,0.0011534025374855825
133,193,0.002306805074971165
133,21551,0.0005767012687427913
133,2319,0.0011534025374855825
133,26726,0.0005767012687427913
133,31162,0.0005767012687427913
133,285,0.0005767012687427913
4772,4285,0.41935483870967744
4772,14812,0.3087557603686636
4772,23549,0.013824884792626729
4772,3720,0.03225806451612903
4772,25146,0.12903225806451613
4772,4774,0.027649769585253458
4772,18255,0.041474654377880185
4772,30797,0.018433179723502304
4772,4329,0.004608294930875576
4772,30796,0.004608294930875576
30797,14812,0.7567567567567568
30797,4329,0.05405405405405406
30797,14811,0.02702702702702703
30797,30796,0.02702702702702703
30797,3720,0.05405405405405406
30797,7191,0.02702702702702703
30797,7190,0.02702702702702703
30797,30794,0.02702702702702703
14812,3720,0.41875
14812,4772,0.4375
14812,7191,0.08125
14812,30797,0.025
14812,4285,0.01875
14812,4774,0.0125
14812,30796,0.00625
30796,4776,0.029411764705882353
30796,30797,0.08823529411764706
30796,7191,0.14705882352941177
30796,4774,0.029411764705882353
30796,3720,0.14705882352941177
30796,14811,0.29411764705882354
30796,4772,0.17647058823529413
30796,4329,0.029411764705882353
30796,14812,0.029411764705882353
30796,4285,0.029411764705882353
4818,7197,0.40555555555555556
4818,23607,0.40555555555555556
4818,16184,0.08888888888888889
4818,28691,0.06666666666666667
4818,4684,0.022222222222222223
4818,16182,0.005555555555555556
4818,7186,0.005555555555555556
23607,7193,0.34814814814814815
23607,4684,0.5851851851851851
23607,27440,0.007407407407407408
23607,23377,0.014814814814814815
23607,4816,0.007407407407407408
23607,7197,0.014814814814814815
23607,4818,0.007407407407407408
23607,7205,0.014814814814814815
7193,7205,0.017543859649122806
7193,7203,0.22807017543859648
7193,7197,0.41228070175438597
7193,4818,0.07894736842105263
7193,23607,0.10526315789473684
7193,32918,0.043859649122807015
7193,16184,0.03508771929824561
7193,4684,0.05263157894736842
7193,23377,0.008771929824561403
7193,7204,0.017543859649122806
23377,4684,0.10569105691056911
23377,4814,0.6341463414634146
23377,7205,0.12601626016260162
23377,4815,0.04065040650406504
23377,32918,0.02032520325203252
23377,23607,0.02032520325203252
23377,7204,0.024390243902439025
23377,27440,0.024390243902439025
23377,3727,0.0040650406504065045
4684,23377,0.6319018404907976
4684,4816,0.22085889570552147
4684,27440,0.018404907975460124
4684,23607,0.06134969325153374
4684,7205,0.03680981595092025
4684,7197,0.006134969325153374
4684,4818,0.006134969325153374
4684,7209,0.006134969325153374
4684,4815,0.006134969325153374
4684,7204,0.006134969325153374
4814,5410,0.16
4814,3727,0.5066666666666667
4814,16558,0.017777777777777778
4814,3728,0.04
4814,4815,0.12444444444444444
4814,7205,0.05333333333333334
4814,23377,0.035555555555555556
4814,5416,0.013333333333333334
4814,32917,0.0044444444444444444
4814,3743,0.008888888888888889
4814,32918,0.008888888888888889
4814,4694,0.0044444444444444444
4814,4684,0.0044444444444444444
4814,23607,0.0044444444444444444
4814,3742,0.0044444444444444444
4814,7204,0.008888888888888889
21549,21542,0.007532956685499058
21549,36,0.4406779661016949
21549,38,0.17231638418079095
21549,20,0.027306967984934087
21549,3980,0.018832391713747645
21549,2250,0.11770244821092278
21549,6654,0.021657250470809793
21549,21548,0.03954802259887006
21549,21550,0.023540489642184557
21549,25030,0.023540489642184557
21549,26111,0.005649717514124294
21549,25025,0.007532956685499058
21549,25022,0.0018832391713747645
21549,37,0.018832391713747645
21549,6653,0.005649717514124294
21549,16635,0.0018832391713747645
21549,16460,0.017890772128060263
21549,24224,0.0009416195856873823
21549,25027,0.006591337099811676
21549,11329,0.02071563088512241
21549,21539,0.002824858757062147
21549,16461,0.005649717514124294
21549,24030,0.002824858757062147
21549,25791,0.0009416195856873823
21549,30286,0.0009416195856873823
21549,21,0.0009416195856873823
21549,20490,0.0009416195856873823
21549,21531,0.0009416195856873823
21549,20678,0.0009416195856873823
21549,25032,0.0009416195856873823
21549,16462,0.0018832391713747645
21542,21543,0.3209509658246657
21542,29956,0.2199108469539376
21542,2250,0.005943536404160475
21542,20490,0.09063893016344725
21542,21530,0.06983655274888559
21542,25025,0.07429420505200594
21542,25023,0.007429420505200594
21542,25030,0.0237741456166419
21542,25027,0.02823179791976226
21542,3980,0.01188707280832095
21542,36,0.005943536404160475
21542,20,0.02674591381872214
21542,21549,0.008915304606240713
21542,21531,0.04606240713224369
21542,21529,0.01337295690936107
21542,25022,0.005943536404160475
21542,20222,0.010401188707280832
21542,114,0.0014858841010401188
21542,21535,0.0029717682020802376
21542,31566,0.0014858841010401188
21542,25026,0.0014858841010401188
21542,21,0.004457652303120356
21542,21548,0.005943536404160475
21542,25169,0.0014858841010401188
21542,25032,0.004457652303120356
21542,38,0.0014858841010401188
21542,18,0.0029717682020802376
21542,29952,0.0014858841010401188
21543,21531,0.078125
21543,25022,0.4921875
21543,18,0.033854166666666664
21543,25025,0.010416666666666666
21543,21542,0.0546875
21543,21530,0.11458333333333333
21543,25030,0.013020833333333334
21543,29956,0.0234375
21543,21529,0.0625
21543,20490,0.0390625
21543,25032,0.005208333333333333
21543,20,0.033854166666666664
21543,21550,0.0026041666666666665
21543,21,0.015625
21543,3980,0.005208333333333333
21543,20222,0.005208333333333333
21543,114,0.0026041666666666665
21543,21549,0.0026041666666666665
21543,21548,0.0026041666666666665
21543,3,0.0026041666666666665
11338,11339,0.37237237237237236
11338,22,0.12612612612612611
11338,17,0.3033033033033033
11338,3,0.012012012012012012
11338,21538,0.009009009009009009
11338,21531,0.015015015015015015
11338,25168,0.006006006006006006
11338,21,0.042042042042042045
11338,21533,0.009009009009009009
11338,21529,0.03303303303303303
11338,28,0.006006006006006006
11338,4051,0.003003003003003003
11338,21535,0.02702702702702703
11338,25026,0.018018018018018018
11338,14526,0.003003003003003003
11338,25,0.003003003003003003
11338,25169,0.003003003003003003
11338,4049,0.003003003003003003
11338,20,0.003003003003003003
11338,21534,0.003003003003003003
11339,22,0.2578125
11339,23,0.014322916666666666
11339,21535,0.3424479166666667
11339,3,0.049479166666666664
11339,21,0.0625
11339,21538,0.041666666666666664
11339,21533,0.03125
11339,25026,0.052083333333333336
11339,25329,0.01953125
11339,26211,0.006510416666666667
11339,26,0.0013020833333333333
11339,11338,0.028645833333333332
11339,28,0.005208333333333333
11339,25,0.0013020833333333333
11339,25168,0.005208333333333333
11339,21529,0.032552083333333336
11339,21534,0.009114583333333334
11339,21530,0.00390625
11339,25020,0.00390625
11339,16,0.0013020833333333333
11339,21536,0.0013020833333333333
11339,4053,0.0078125
11339,21531,0.006510416666666667
11339,25169,0.006510416666666667
11339,25034,0.0013020833333333333
11339,26213,0.0013020833333333333
11339,2252,0.0013020833333333333
11339,16550,0.0013020833333333333
11339,15,0.0013020833333333333
11339,27,0.0013020833333333333
26248,16550,0.018333333333333333
26248,23796,0.7416666666666667
26248,15,0.03833333333333333
26248,23799,0.018333333333333333
26248,4053,0.023333333333333334
26248,25028,0.0033333333333333335
26248,9,0.025
26248,19931,0.01
26248,25034,0.028333333333333332
26248,6531,0.005
26248,26213,0.015
26248,24905,0.0016666666666666668
26248,13,0.013333333333333334
26248,4049,0.01
26248,16,0.006666666666666667
26248,29953,0.0016666666666666668
26248,23,0.005
26248,1,0.01
26248,2,0.006666666666666667
26248,14,0.0016666666666666668
26248,24906,0.0033333333333333335
26248,26214,0.0016666666666666668
26248,5,0.0033333333333333335
26248,3,0.0016666666666666668
26248,6630,0.0016666666666666668
26248,25021,0.0016666666666666668
26248,25024,0.0016666666666666668
26248,21535,0.0016666666666666668
16550,1,0.7150259067357513
16550,6630,0.18911917098445596
16550,5,0.04404145077720207
16550,8,0.015544041450777202
16550,1159,0.0051813471502590676
16550,6631,0.007772020725388601
16550,33336,0.0051813471502590676
16550,23796,0.010362694300518135
16550,448,0.0025906735751295338
16550,22,0.0025906735751295338
16550,16632,0.0025906735751295338
6630,8,0.019455252918287938
6630,6631,0.8171206225680934
6630,33336,0.014267185473411154
6630,4,0.0012970168612191958
6630,1,0.10116731517509728
6630,6531,0.014267185473411154
6630,13,0.00648508430609598
6630,2916,0.0012970168612191958
6630,448,0.0025940337224383916
6630,16632,0.007782101167315175
6630,1159,0.007782101167315175
6630,16550,0.0012970168612191958
6630,5,0.0038910505836575876
6630,26213,0.0012970168612191958
8,16632,0.44410876132930516
8,33336,0.32628398791540786
8,14522,0.004531722054380665
8,2225,0.015105740181268883
8,21143,0.006042296072507553
8,34315,0.013595166163141994
8,2218,0.0015105740181268882
8,1159,0.03172205438066465
8,4,0.03172205438066465
8,2907,0.006042296072507553
8,2216,0.012084592145015106
8,7,0.006042296072507553
8,34316,0.004531722054380665
8,19238,0.0015105740181268882
8,6630,0.006042296072507553
8,2915,0.015105740181268883
8,19239,0.00906344410876133
8,6631,0.028700906344410877
8,0,0.006042296072507553
8,2916,0.004531722054380665
8,2215,0.0075528700906344415
8,2224,0.0015105740181268882
8,21142,0.00906344410876133
8,2917,0.0015105740181268882
8,8,0.0015105740181268882
8,19137,0.0015105740181268882
8,19130,0.0015105740181268882
8,446,0.0015105740181268882
16632,2907,0.013671875
16632,34315,0.736328125
16632,2915,0.03515625
16632,2903,0.00390625
16632,2917,0.00390625
16632,8,0.068359375
16632,33336,0.0078125
16632,0,0.02734375
16632,2916,0.01171875
16632,4,0.046875
16632,448,0.0078125
16632,34304,0.00390625
16632,1159,0.005859375
16632,34316,0.013671875
16632,21142,0.001953125
16632,447,0.00390625
16632,2224,0.001953125
16632,1158,0.001953125
16632,21143,0.001953125
16632,19131,0.001953125
2907,447,0.3931888544891641
2907,19239,0.15789473684210525
2907,1158,0.029411764705882353
2907,2903,0.09597523219814241
2907,0,0.22445820433436534
2907,2916,0.007739938080495356
2907,27550,0.0015479876160990713
2907,2904,0.0046439628482972135
2907,16632,0.0046439628482972135
2907,448,0.01238390092879257
2907,31137,0.01238390092879257
2907,2909,0.010835913312693499
2907,430,0.0030959752321981426
2907,25559,0.0015479876160990713
2907,19238,0.010835913312693499
2907,6631,0.0015479876160990713
2907,32375,0.0046439628482972135
2907,33336,0.0015479876160990713
2907,4,0.006191950464396285
2907,8,0.0015479876160990713
2907,1159,0.0015479876160990713
2907,2908,0.0046439628482972135
2907,2906,0.0030959752321981426
2907,1155,0.0015479876160990713
2907,1954,0.0015479876160990713
2907,429,0.0015479876160990713
447,2905,0.016339869281045753
447,2906,0.0784313725490196
447,2909,0.4934640522875817
447,448,0.19607843137254902
447,32375,0.016339869281045753
447,2908,0.03594771241830065
447,2907,0.05228758169934641
447,2903,0.03594771241830065
447,1159,0.006535947712418301
447,430,0.00980392156862745
447,19238,0.006535947712418301
447,1155,0.006535947712418301
447,0,0.00980392156862745
447,31137,0.02287581699346405
447,1158,0.0032679738562091504
447,4,0.0032679738562091504
447,2902,0.0032679738562091504
447,2904,0.0032679738562091504
2905,2901,0.7106109324758842
2905,20343,0.09646302250803858
2905,1157,0.04180064308681672
2905,429,0.03858520900321544
2905,2898,0.006430868167202572
2905,30716,0.01929260450160772
2905,666,0.003215434083601286
2905,2900,0.028938906752411574
2905,1152,0.006430868167202572
2905,2906,0.006430868167202572
2905,2902,0.03215434083601286
2905,430,0.003215434083601286
2905,418,0.006430868167202572
2901,429,0.1357142857142857
2901,20343,0.4035714285714286
2901,30716,0.09642857142857143
2901,1157,0.14285714285714285
2901,2905,0.15357142857142858
2901,1151,0.0035714285714285713
2901,2898,0.02142857142857143
2901,2902,0.014285714285714285
2901,34211,0.0035714285714285713
2901,2906,0.0035714285714285713
2901,111,0.0035714285714285713
2901,418,0.014285714285714285
2901,2899,0.0035714285714285713
429,430,1.0
430,418,0.6415094339622641
430,34211,0.05345911949685535
430,429,0.03773584905660377
430,2906,0.18553459119496854
430,2908,0.0440251572327044
430,6530,0.009433962264150943
430,112,0.009433962264150943
430,2900,0.0031446540880503146
430,25558,0.0031446540880503146
430,448,0.0031446540880503146
430,2909,0.006289308176100629
430,2905,0.0031446540880503146
420,19140,0.18674698795180722
420,421,0.18072289156626506
420,419,0.1566265060240964
420,34211,0.018072289156626505
420,111,0.25301204819277107
420,19133,0.04819277108433735
420,19130,0.012048192771084338
420,424,0.060240963855421686
420,416,0.006024096385542169
420,418,0.03614457831325301
420,14662,0.012048192771084338
420,19132,0.006024096385542169
420,2223,0.024096385542168676
19133,14662,0.32371794871794873
19133,19132,0.3974358974358974
19133,111,0.04487179487179487
19133,424,0.0641025641025641
19133,128,0.003205128205128205
19133,418,0.00641025641025641
19133,19140,0.009615384615384616
19133,21806,0.03205128205128205
19133,19134,0.02564102564102564
19133,2219,0.04807692307692308
19133,31484,0.00641025641025641
19133,110,0.003205128205128205
19133,419,0.00641025641025641
19133,2223,0.019230769230769232
19133,25913,0.00641025641025641
19133,2221,0.003205128205128205
14662,19134,0.03409090909090909
14662,19133,0.35795454545454547
14662,23518,0.005681818181818182
14662,130,0.005681818181818182
14662,21806,0.07954545454545454
14662,31484,0.022727272727272728
14662,111,0.045454545454545456
14662,424,0.056818181818181816
14662,2219,0.09659090909090909
14662,25387,0.10227272727272728
14662,19132,0.08522727272727272
14662,2223,0.03409090909090909
14662,2221,0.011363636363636364
14662,2222,0.022727272727272728
14662,19140,0.022727272727272728
14662,129,0.005681818181818182
14662,18210,0.005681818181818182
14662,110,0.005681818181818182
19134,23518,0.2803738317757009
19134,110,0.35514018691588783
19134,31484,0.09345794392523364
19134,2219,0.028037383177570093
19134,128,0.056074766355140186
19134,19244,0.009345794392523364
19134,21806,0.018691588785046728
19134,424,0.028037383177570093
19134,19246,0.009345794392523364
19134,25912,0.009345794392523364
19134,19135,0.009345794392523364
19134,19133,0.009345794392523364
19134,130,0.009345794392523364
19134,2221,0.009345794392523364
19134,2223,0.018691588785046728
19134,2222,0.028037383177570093
19134,31483,0.009345794392523364
19134,2220,0.009345794392523364
19134,19140,0.009345794392523364
23518,19134,0.13636363636363635
23518,2222,0.2878787878787879
23518,111,0.015151515151515152
23518,2223,0.18181818181818182
23518,21806,0.045454545454545456
23518,110,0.18181818181818182
23518,2921,0.015151515151515152
23518,19246,0.015151515151515152
23518,31484,0.045454545454545456
23518,128,0.06060606060606061
23518,424,0.015151515151515152
110,2223,0.046296296296296294
110,23518,0.25
110,31484,0.4722222222222222
110,2222,0.037037037037037035
110,128,0.05555555555555555
110,19134,0.027777777777777776
110,19246,0.05555555555555555
110,21806,0.018518518518518517
110,31483,0.009259259259259259
110,19245,0.018518518518518517
110,19132,0.009259259259259259
2223,424,0.6911196911196911
2223,25912,0.015444015444015444
2223,2220,0.007722007722007722
2223,21806,0.19305019305019305
2223,25913,0.019305019305019305
2223,19135,0.007722007722007722
2223,19140,0.023166023166023165
2223,419,0.007722007722007722
2223,2221,0.015444015444015444
2223,2222,0.003861003861003861
2223,19244,0.007722007722007722
2223,111,0.007722007722007722
19132,2219,0.09615384615384616
19132,2223,0.0641025641025641
19132,19134,0.46794871794871795
19132,21806,0.14743589743589744
19132,2221,0.038461538461538464
19132,25913,0.019230769230769232
19132,111,0.019230769230769232
19132,19246,0.00641025641025641
19132,110,0.038461538461538464
19132,19133,0.00641025641025641
19132,31484,0.02564102564102564
19132,424,0.00641025641025641
19132,130,0.00641025641025641
19132,19135,0.019230769230769232
19132,2222,0.019230769230769232
19132,128,0.00641025641025641
19132,2220,0.00641025641025641
19132,23518,0.00641025641025641
2219,130,0.961038961038961
2219,418,0.012987012987012988
2219,2223,0.012987012987012988
2219,420,0.012987012987012988
130,19244,0.788135593220339
130,14663,0.025423728813559324
130,19142,0.01694915254237288
130,19135,0.07627118644067797
130,16074,0.00847457627118644
130,19141,0.025423728813559324
130,2219,0.025423728813559324
130,2223,0.00847457627118644
130,5529,0.00847457627118644
130,2220,0.00847457627118644
130,128,0.00847457627118644
19244,14663,0.8475609756097561
19244,19141,0.018292682926829267
19244,16074,0.006097560975609756
19244,19245,0.11585365853658537
19244,19142,0.006097560975609756
19244,2219,0.006097560975609756
14663,19141,0.5666666666666667
14663,28282,0.3388888888888889
14663,16074,0.016666666666666666
14663,19244,0.022222222222222223
14663,433,0.011111111111111112
14663,19142,0.03333333333333333
14663,20272,0.005555555555555556
14663,5529,0.005555555555555556
19141,433,0.807909604519774
19141,5529,0.011299435028248588
19141,19142,0.1638418079096045
19141,16073,0.005649717514124294
19141,14663,0.005649717514124294
19141,16074,0.005649717514124294
433,5529,0.6461538461538462
433,16074,0.20512820512820512
433,14664,0.03076923076923077
433,5527,0.015384615384615385
433,5528,0.035897435897435895
433,434,0.005128205128205128
433,19141,0.02564102564102564
433,16080,0.005128205128205128
433,14665,0.015384615384615385
433,14663,0.005128205128205128
433,14667,0.005128205128205128
433,19142,0.005128205128205128
5529,5530,0.8435754189944135
5529,14665,0.00558659217877095
5529,14667,0.0111731843575419
5529,16080,0.00558659217877095
5529,433,0.01675977653631285
5529,19142,0.0111731843575419
5529,5528,0.027932960893854747
5529,16074,0.00558659217877095
5529,14666,0.0446927374301676
5529,14664,0.01675977653631285
5529,5526,0.00558659217877095
5529,5527,0.00558659217877095
16543,4378,0.23943661971830985
16543,31624,0.014084507042253521
16543,4379,0.36619718309859156
16543,4240,0.07042253521126761
16543,14828,0.04225352112676056
16543,7140,0.04225352112676056
16543,14829,0.056338028169014086
16543,4265,0.014084507042253521
16543,16544,0.028169014084507043
16543,4381,0.056338028169014086
16543,4382,0.028169014084507043
16543,14803,0.014084507042253521
16543,4332,0.028169014084507043
4378,16545,0.5411764705882353
4378,7140,0.03529411764705882
4378,4381,0.058823529411764705
4378,4382,0.07058823529411765
4378,26887,0.17647058823529413
4378,4380,0.03529411764705882
4378,4379,0.011764705882352941
4378,16543,0.011764705882352941
4378,26886,0.011764705882352941
4378,14829,0.03529411764705882
4378,4332,0.011764705882352941
16545,4240,0.06493506493506493
16545,14829,0.05194805194805195
16545,4250,0.012987012987012988
16545,14828,0.36363636363636365
16545,4332,0.12987012987012986
16545,16544,0.11688311688311688
16545,4265,0.012987012987012988
16545,4378,0.12987012987012986
16545,14803,0.012987012987012988
16545,16543,0.012987012987012988
16545,14830,0.025974025974025976
16545,4379,0.012987012987012988
16545,26886,0.025974025974025976
16545,7140,0.012987012987012988
16545,4381,0.012987012987012988
4240,31885,0.8059701492537313
4240,26886,0.05970149253731343
4240,22944,0.014925373134328358
4240,14828,0.014925373134328358
4240,28323,0.014925373134328358
4240,14829,0.014925373134328358
4240,4326,0.014925373134328358
4240,28065,0.029850746268656716
4240,32271,0.014925373134328358
4240,31624,0.014925373134328358
31885,28065,0.6610169491525424
31885,27459,0.15254237288135594
31885,27460,0.01694915254237288
31885,31884,0.0847457627118644
31885,4250,0.01694915254237288
31885,4333,0.01694915254237288
31885,32271,0.01694915254237288
31885,14830,0.01694915254237288
31885,14828,0.01694915254237288
28065,27459,0.8928571428571429
28065,31885,0.03571428571428571
28065,27460,0.017857142857142856
28065,32271,0.017857142857142856
28065,16529,0.017857142857142856
28065,31884,0.017857142857142856
27459,19279,0.02702702702702703
27459,4236,0.527027027027027
27459,16529,0.05405405405405406
27459,28065,0.06756756756756757
27459,22944,0.08108108108108109
27459,28417,0.0945945945945946
27459,4274,0.013513513513513514
27459,4332,0.013513513513513514
27459,27460,0.08108108108108109
27459,4235,0.013513513513513514
27459,4250,0.013513513513513514
27459,4240,0.013513513513513514
19279,28417,0.15384615384615385
19279,4374,0.5641025641025641
19279,28142,0.10256410256410256
19279,16529,0.02564102564102564
19279,27460,0.07692307692307693
19279,22944,0.05128205128205128
19279,4236,0.02564102564102564
28417,4236,0.13953488372093023
28417,22944,0.627906976744186
28417,19279,0.18604651162790697
28417,16529,0.023255813953488372
28417,32271,0.023255813953488372
4236,28417,0.3898305084745763
4236,22944,0.3050847457627119
4236,27459,0.03389830508474576
4236,19279,0.05084745762711865
4236,16529,0.1694915254237288
4236,27460,0.03389830508474576
4236,31148,0.01694915254237288
29815,25286,0.15
29815,5503,0.022727272727272728
29815,39,0.22727272727272727
29815,6628,0.1318181818181818
29815,734,0.3409090909090909
29815,295,0.00909090909090909
29815,25285,0.004545454545454545
29815,28690,0.02727272727272727
29815,202,0.03636363636363636
29815,3261,0.00909090909090909
29815,23791,0.00909090909090909
29815,3267,0.004545454545454545
29815,3270,0.00909090909090909
29815,25284,0.004545454545454545
29815,29814,0.004545454545454545
29815,3263,0.00909090909090909
29886,735,0.8774752475247525
29886,29887,0.0655940594059406
29886,3270,0.043316831683168314
29886,7062,0.0012376237623762376
29886,7061,0.0049504950495049506
29886,2232,0.0012376237623762376
29886,5308,0.006188118811881188
735,29886,0.07481060606060606
735,2228,0.8797348484848485
735,4925,0.008522727272727272
735,202,0.002840909090909091
735,2232,0.017992424242424244
735,735,0.002840909090909091
735,203,0.003787878787878788
735,5308,0.000946969696969697
735,3263,0.002840909090909091
735,39,0.000946969696969697
735,29955,0.000946969696969697
735,6189,0.000946969696969697
735,32941,0.000946969696969697
735,3445,0.000946969696969697
735,29815,0.000946969696969697
204,203,0.5243243243243243
204,3270,0.08648648648648649
204,202,0.016216216216216217
204,26005,0.15135135135135136
204,29886,0.08108108108108109
204,2230,0.03783783783783784
204,7061,0.02702702702702703
204,2228,0.016216216216216217
204,60,0.005405405405405406
204,2229,0.010810810810810811
204,3263,0.005405405405405406
204,29887,0.005405405405405406
204,29814,0.005405405405405406
204,735,0.005405405405405406
204,39,0.005405405405405406
204,2232,0.010810810810810811
204,29955,0.005405405405405406
1791,9825,0.5
1791,9950,0.2222222222222222
1791,9845,0.2222222222222222
1791,9949,0.05555555555555555
1794,1790,0.375
1794,1797,0.125
1794,9835,0.125
1794,7422,0.125
1794,9832,0.125
1794,16133,0.125
9836,16130,0.3333333333333333
9836,9837,0.3333333333333333
9836,16132,0.3333333333333333
33888,10012,0.8947368421052632
33888,33889,0.05263157894736842
33888,9857,0.02631578947368421
33888,9855,0.02631578947368421
9855,25276,0.06666666666666667
9855,16131,0.43333333333333335
9855,13354,0.2777777777777778
9855,33982,0.022222222222222223
9855,9856,0.18888888888888888
9855,25155,0.011111111111111112
25278,25276,0.5
25278,16131,0.3333333333333333
25278,33982,0.16666666666666666
13356,21368,0.18181818181818182
13356,13346,0.13636363636363635
13356,13348,0.5909090909090909
13356,25276,0.045454545454545456
13356,13355,0.045454545454545456
21368,19198,0.2898550724637681
21368,7351,0.21739130434782608
21368,13344,0.057971014492753624
21368,13346,0.34782608695652173
21368,231,0.014492753623188406
21368,13345,0.014492753623188406
21368,13348,0.043478260869565216
21368,19189,0.014492753623188406
10125,21271,0.6868686868686869
10125,243,0.29292929292929293
10125,16136,0.010101010101010102
10125,13334,0.010101010101010102
16137,18019,0.8165680473372781
16137,13338,0.04142011834319527
16137,16138,0.07100591715976332
16137,18016,0.023668639053254437
16137,21271,0.005917159763313609
16137,18017,0.03550295857988166
16137,10715,0.005917159763313609
18143,18142,0.5364583333333334
18143,6863,0.3072916666666667
18143,18144,0.11458333333333333
18143,10896,0.005208333333333333
18143,10095,0.020833333333333332
18143,18143,0.005208333333333333
18143,20513,0.010416666666666666
18142,10095,0.5498392282958199
18142,1071,0.012861736334405145
18142,20512,0.01607717041800643
18142,18144,0.36012861736334406
18142,18143,0.03858520900321544
18142,1070,0.012861736334405145
18142,10096,0.003215434083601286
18142,10902,0.003215434083601286
18142,1114,0.003215434083601286
1071,26990,0.4888888888888889
1071,20512,0.35555555555555557
1071,1070,0.058333333333333334
1071,26098,0.011111111111111112
1071,1072,0.027777777777777776
1071,10095,0.022222222222222223
1071,1074,0.002777777777777778
1071,869,0.008333333333333333
1071,18142,0.002777777777777778
1071,26989,0.002777777777777778
1071,1114,0.005555555555555556
1071,1073,0.008333333333333333
1071,1113,0.002777777777777778
1071,871,0.002777777777777778
26990,1114,0.01020408163265306
26990,1072,0.20068027210884354
26990,1073,0.034013605442176874
26990,1071,0.5340136054421769
26990,1074,0.013605442176870748
26990,869,0.017006802721088437
26990,26989,0.034013605442176874
26990,871,0.023809523809523808
26990,10095,0.017006802721088437
26990,26103,0.017006802721088437
26990,1070,0.027210884353741496
26990,20512,0.013605442176870748
26990,1075,0.027210884353741496
26990,26096,0.006802721088435374
26990,26098,0.02040816326530612
26990,1113,0.003401360544217687
1074,1114,0.22857142857142856
1074,1075,0.2571428571428571
1074,26990,0.05714285714285714
1074,1076,0.014285714285714285
1074,10162,0.02857142857142857
1074,1072,0.08571428571428572
1074,26100,0.05714285714285714
1074,26098,0.014285714285714285
1074,10158,0.02857142857142857
1074,26103,0.05714285714285714
1074,26989,0.08571428571428572
1074,26096,0.014285714285714285
1074,871,0.05714285714285714
1074,869,0.014285714285714285
26103,26096,0.5098039215686274
26103,875,0.00980392156862745
26103,26989,0.00980392156862745
26103,869,0.24509803921568626
26103,871,0.0196078431372549
26103,26100,0.049019607843137254
26103,26098,0.00980392156862745
26103,880,0.0196078431372549
26103,1115,0.0196078431372549
26103,26097,0.029411764705882353
26103,26990,0.00980392156862745
26103,26099,0.0196078431372549
26103,10162,0.00980392156862745
